Season,Episode,Episode Title,Line,Character,Lines;;;
"2,15,Spookyfish,13644,Stan,""Up yours, evil twin! [zaps him back to the evil, parallel universe.] """;;;
2,15,Spookyfish,13648,Stan,Sorry Cartman. We like Evil Cartman better. See ya. [takes aim] ;;;
"2,15,Spookyfish,13653,Stan,""Stop wasting time, Cartman! We have to send one of you back to the evil universe! """;;;
2,15,Spookyfish,13661,Stan,Our Cartman would never say anything like that. ;;;
"2,15,Spookyfish,13664,Stan,""You tricked us, Cartman! """;;;
"2,16,Merry Christmas Charlie Manson!,13675,Stan,""But Mom, all the guys are going to Cartman's Grandma's for the weekend! """;;;
"2,16,Merry Christmas Charlie Manson!,13677,Stan,""[""""But all the other guys get to go to Cartman's Grandma's why can't I? """"]""";;;
2,16,Merry Christmas Charlie Manson!,13681,Stan,I don't want your lame-ass supper! ;;;
"2,16,Merry Christmas Charlie Manson!,13684,Stan,""[retrieving a backpack from his closet] Can't tell me what to do! I'm eight years old! [goes to his window, opens it, and stands on the sill] I don't need this stupid family anyway! [drops to the ground outside and leaves] """;;;
"2,16,Merry Christmas Charlie Manson!,13692,Stan,""[walking up] Okay, let's go! """;;;
"2,16,Merry Christmas Charlie Manson!,13694,Stan,""'Course I'm coming! Come on, let's hurry! """;;;
"2,16,Merry Christmas Charlie Manson!,13698,Stan,""So, how far is it to Nebraska? """;;;
"2,16,Merry Christmas Charlie Manson!,13702,Stan,""Yeah. Or, we could not. """;;;
2,16,Merry Christmas Charlie Manson!,13716,Stan,This is Nebraska? ;;;
"2,16,Merry Christmas Charlie Manson!,13721,Stan,""[now seated] Dude, I thought Mr. Hankey lived in the sewer. What's he doing in Nebraska? """;;;
2,16,Merry Christmas Charlie Manson!,13756,Stan,[pointing] He's the fat one. ;;;
"2,16,Merry Christmas Charlie Manson!,13760,Stan,""Sick, dude. """;;;
"2,16,Merry Christmas Charlie Manson!,13768,Stan,""[dissenting] Yeah, right! """;;;
"2,16,Merry Christmas Charlie Manson!,13770,Stan,""My family's dead! [Uncle Stinky, a baby, and Aunt Lisa gasp.] """;;;
2,16,Merry Christmas Charlie Manson!,13773,Stan,They're dead to me. My mom doesn't even know I'm here. ;;;
"2,16,Merry Christmas Charlie Manson!,13788,Stan,""[to Cartman] Dude, is he here every year like this? """;;;
"2,16,Merry Christmas Charlie Manson!,13801,Stan,""Dude, I don't know how long I can stay here. """;;;
"2,16,Merry Christmas Charlie Manson!,13805,Stan,""What, dude? [Cartman wakes up] """;;;
"2,16,Merry Christmas Charlie Manson!,13807,Stan,""Kyle, we are in a house filled with Cartmans. """;;;
2,16,Merry Christmas Charlie Manson!,13809,Stan,What was that? ;;;
2,16,Merry Christmas Charlie Manson!,13812,Stan,I wanted to make sure we're not dreaming. [Kyle walks behind Stan and punches Cartman] ;;;
2,16,Merry Christmas Charlie Manson!,13820,Stan,We thought you were in jail. ;;;
"2,16,Merry Christmas Charlie Manson!,13836,Stan,""[snaps his fingers] Wake up, Cartman, we've got to get to the mall. """;;;
2,16,Merry Christmas Charlie Manson!,13874,Stan,All families suck ass! ;;;
2,16,Merry Christmas Charlie Manson!,13888,Stan,Do you really think we should go with this guy? ;;;
2,16,Merry Christmas Charlie Manson!,13906,Stan,Not yet. I think we still have a ways to go. ;;;
2,16,Merry Christmas Charlie Manson!,13918,Stan,I really like that guy. ;;;
2,16,Merry Christmas Charlie Manson!,13928,Stan,[after a pause] Mr. Hankey? [his elves lift the boys onto Hankey's lap] ;;;
2,16,Merry Christmas Charlie Manson!,13932,Stan,You look a lot bigger than the last time we saw you. ;;;
"2,16,Merry Christmas Charlie Manson!,13941,Stan,""Oh, boy. You've done it now. """;;;
"2,16,Merry Christmas Charlie Manson!,13967,Stan,""Where did you go, Uncle Charlie? """;;;
2,16,Merry Christmas Charlie Manson!,13970,Stan,Hey. Where's Kenny? ;;;
"2,16,Merry Christmas Charlie Manson!,13973,Stan,""Oh, hey Kenny. """;;;
2,16,Merry Christmas Charlie Manson!,14001,Stan,There's a bunch of policemen chasing after us! ;;;
2,16,Merry Christmas Charlie Manson!,14026,Stan,Oh ooh. ;;;
2,16,Merry Christmas Charlie Manson!,14033,Stan,[from inside the house] ...Sorry. ;;;
"2,16,Merry Christmas Charlie Manson!,14051,Stan,""[walks to the window, looks out, sees his parents, then turns to Kyle] Dude, they're gonna kill me. """;;;
2,16,Merry Christmas Charlie Manson!,14056,Stan,[walking in] 'Scuse me. I wanna go with you. ;;;
"2,16,Merry Christmas Charlie Manson!,14058,Stan,""Please, I don't wanna go back with them. """;;;
2,16,Merry Christmas Charlie Manson!,14060,Stan,I know! They've come to punish me. All they wanna do is make me pay for comin' to Nebraska in the first place. ;;;
2,16,Merry Christmas Charlie Manson!,14063,Stan,What?! ;;;
"2,16,Merry Christmas Charlie Manson!,14066,Stan,""But they don't care about me, they just want to punish me. """;;;
"2,16,Merry Christmas Charlie Manson!,14068,Stan,""[pondering] I guess you're right, Uncle Charlie. Thanks. [they hug] """;;;
"2,16,Merry Christmas Charlie Manson!,14101,Stan,""I hope you can forgive me, too, Mom. """;;;
2,16,Merry Christmas Charlie Manson!,14103,Stan,Really? ;;;
"2,16,Merry Christmas Charlie Manson!,14105,Stan,""Hooray! Uh, I mean, wait. What? """;;;
"2,16,Merry Christmas Charlie Manson!,14114,Stan,""Dude, this is pretty fucked up right here. """;;;
2,17,Gnomes,14117,Stan,That's okay with us. ;;;
"2,17,Gnomes,14127,Stan,""[laments] Oh, not Tweek. """;;;
"2,17,Gnomes,14131,Stan,""Dude, we can't work with this kid. """;;;
2,17,Gnomes,14134,Stan,No. ;;;
"2,17,Gnomes,14162,Stan,""Okay, we have to do this stupid report, so-- """;;;
"2,17,Gnomes,14164,Stan,""Sooo, let's figure out what to do it about. """;;;
"2,17,Gnomes,14170,Stan,""Great. A lot of help you are, kid. """;;;
2,17,Gnomes,14172,Stan,What? ;;;
2,17,Gnomes,14174,Stan,What gnomes? ;;;
"2,17,Gnomes,14179,Stan,""Yeah, I've never seen any underpants gnomes. """;;;
"2,17,Gnomes,14193,Stan,""Yeah, we have to stay up all night to write it. """;;;
2,17,Gnomes,14199,Stan,'Kay. Maybe it'll help us figure out what to do our report on. We have to present it to the entire South Park town committee tomorrow. ;;;
"2,17,Gnomes,14205,Stan,""[to Tweek] Wow, that sucks, dude. """;;;
2,17,Gnomes,14208,Stan,Yeah. ;;;
2,17,Gnomes,14218,Stan,Kind of bitter. ;;;
2,17,Gnomes,14227,Stan,Aooooo! ;;;
"2,17,Gnomes,14230,Stan,""Yeess, this stuff rocks! """;;;
2,17,Gnomes,14232,Stan,[running] Whoopee! ;;;
"2,17,Gnomes,14242,Stan,""Yeah, mine too. I wonder why. """;;;
"2,17,Gnomes,14245,Stan,""[cross] Well, this is just great! We haven't gotten anything done, and we're totally screwed! """;;;
2,17,Gnomes,14247,Stan,Bad! ;;;
"2,17,Gnomes,14254,Stan,""[goes with Kyle to get it] No, we'll use it. """;;;
"2,17,Gnomes,14265,Stan,""Wow, Tweek, your dad rocks! """;;;
2,17,Gnomes,14273,Stan,Perhaps there is no stopping the corporate machine. ;;;
2,17,Gnomes,14284,Stan,Huh?? ;;;
2,17,Gnomes,14314,Stan,Our case? ;;;
2,17,Gnomes,14339,Stan,Uh... Hooray. ;;;
2,17,Gnomes,14365,Stan,Uh... ;;;
2,17,Gnomes,14374,Stan,[rising from the bottom] I like small businesses. ;;;
"2,17,Gnomes,14417,Stan,""Your dad really screwed us, Tweek! """;;;
"2,17,Gnomes,14422,Stan,""'Cause then they'll know we didn't write it, dummy! We have to be original! """;;;
"2,17,Gnomes,14426,Stan,""[""""Yum tum yummy tum day!""""] Yeah, that makes sense. """;;;
2,17,Gnomes,14429,Stan,How do we stretch that into five minutes? ;;;
"2,17,Gnomes,14433,Stan,""What the hell? [""""We won't stop""""] """;;;
"2,17,Gnomes,14437,Stan,""Hey there, little guy. """;;;
"2,17,Gnomes,14445,Stan,""Hey, he talks! """;;;
"2,17,Gnomes,14449,Stan,""Dude, why are you taking Tweek's underpants? """;;;
"2,17,Gnomes,14453,Stan,""Business? Wait, do you know anything about business? """;;;
"2,17,Gnomes,14463,Stan,""Cartman, will you just shut up and let him show us? """;;;
"2,17,Gnomes,14473,Stan,""Damn, dude, this place is huge! """;;;
2,17,Gnomes,14485,Stan,I don't get it. ;;;
"2,17,Gnomes,14488,Stan,""No you don't, fatass! """;;;
"2,17,Gnomes,14495,Stan,""Oh my God, they killed Kenny. """;;;
2,17,Gnomes,14498,Stan,Yeahyeahyeah. Look. We've gotta know about corporate takeovers tomorrow or we're screwed. ;;;
2,17,Gnomes,14500,Stan,Do you know anything about corporate takeovers? ;;;
2,17,Gnomes,14505,Stan,Underpants? ;;;
"2,17,Gnomes,14512,Stan,""Uh. Since we are so concerned with the corporate takeovers, we went and asked our friends, the underpants gnomes, and they told us all about big corporations. """;;;
"2,17,Gnomes,14519,Stan,""Even Harbucks Coffee started off as a small, little business. But because it made such great coffee, and because they ran their business so well, they managed to grow and grow until it became the corporate powerhouse it is today. And that is why we should all let Harbucks stay! """;;;
2,18,Prehistoric Ice Man,14545,Stan,Holy crap. dude! ;;;
2,18,Prehistoric Ice Man,14549,Stan,This guy rules! ;;;
2,18,Prehistoric Ice Man,14554,Stan,Yeah! ;;;
2,18,Prehistoric Ice Man,14564,Stan,Dude! ;;;
"2,18,Prehistoric Ice Man,14566,Stan,""Good job, Cartman! You killed Kyle! """;;;
2,18,Prehistoric Ice Man,14569,Stan,Why the hell not?! That's like calling the sky blue! ;;;
"2,18,Prehistoric Ice Man,14572,Stan,""[to Cartman] Hey, he's still alive. [looks down and calls] Kyle, you okay? [Cartman returns and looks down] """;;;
"2,18,Prehistoric Ice Man,14577,Stan,""Can you climb back up, dude? """;;;
"2,18,Prehistoric Ice Man,14579,Stan,""Damn it, I guess I'll have to go get him. """;;;
"2,18,Prehistoric Ice Man,14582,Stan,""Whoa, dude. This is making me sick. Blaach! [his vomit goes everywhere] Bluchluchluchluch. """;;;
"2,18,Prehistoric Ice Man,14584,Stan,""Sorry. [Cartman slips a bit] What the hell are you doing, fat boy?! [drops to the cave ground and stands up] """;;;
2,18,Prehistoric Ice Man,14587,Stan,All right. Just grab the rope. Wait a minute. What's this? ;;;
"2,18,Prehistoric Ice Man,14592,Stan,""He's like, some frozen guy. """;;;
"2,18,Prehistoric Ice Man,14594,Stan,""Shut up, Cartman! [to Kyle] Dude, I saw this in a movie once. The old cavemen get frozen, and then people discover them and make them their caveman friends. """;;;
"2,18,Prehistoric Ice Man,14596,Stan,""[to Cartman and Kenny] You guys, there's a frozen ape man from the past down here! Send some more rope! """;;;
2,18,Prehistoric Ice Man,14598,Stan,[to Kyle] Help me chip some of the ice away. ;;;
"2,18,Prehistoric Ice Man,14602,Stan,""Hey, remember when that kid found a wallet and got a reward? """;;;
2,18,Prehistoric Ice Man,14607,Stan,Where shall we bring it? ;;;
2,18,Prehistoric Ice Man,14609,Stan,I think I'm going to name it Gorak. ;;;
"2,18,Prehistoric Ice Man,14611,Stan,""[stops] Steve? What the hell kind of caveman name is Steve? [Cartman pulls, but isn't going anywhere] """;;;
"2,18,Prehistoric Ice Man,14613,Stan,""You didn't find him, I found him. """;;;
2,18,Prehistoric Ice Man,14615,Stan,You wouldn't even have noticed it if I hadn't pointed it out. ;;;
"2,18,Prehistoric Ice Man,14627,Stan,""Huh, excuse me? """;;;
2,18,Prehistoric Ice Man,14630,Stan,I found this frozen guy in the woods today. ;;;
2,18,Prehistoric Ice Man,14639,Stan,Really. ;;;
2,18,Prehistoric Ice Man,14642,Stan,Wait a minute! His name is Gorak! ;;;
"2,18,Prehistoric Ice Man,14684,Stan,""Dude, I wanted to call him Gorak. """;;;
"2,18,Prehistoric Ice Man,14686,Stan,""No, it isn't! """;;;
"2,18,Prehistoric Ice Man,14688,Stan,""I'm not being a dick, you're being a dick! """;;;
"2,18,Prehistoric Ice Man,14692,Stan,""No, I'll go! I found him! """;;;
"2,18,Prehistoric Ice Man,14701,Stan,""Oh my God, they revived Gorak. """;;;
"2,18,Prehistoric Ice Man,14705,Stan,""Uh, hi. """;;;
"2,18,Prehistoric Ice Man,14708,Stan,""He said, """"hi."""" """;;;
2,18,Prehistoric Ice Man,14712,Stan,He wants to know where he is. ;;;
2,18,Prehistoric Ice Man,14714,Stan,You're... home. ;;;
"2,18,Prehistoric Ice Man,14719,Stan,""Dude, you've been frozen 32 months. """;;;
"2,18,Prehistoric Ice Man,14729,Stan,""Oh, shut up, assmaster. You're just jealous 'cause they had me talk to him. """;;;
"2,18,Prehistoric Ice Man,14733,Stan,""Oh yeah? Well You're not my best friend anymore, either! Cartman is now my best friend! """;;;
2,18,Prehistoric Ice Man,14736,Stan,Fine! [turns and walks away] ;;;
2,18,Prehistoric Ice Man,14760,Stan,He doesn't look very happy in there. ;;;
"2,18,Prehistoric Ice Man,14762,Stan,""I wasn't talking to you, buttpipe! I was talking to Cartman! """;;;
2,18,Prehistoric Ice Man,14774,Stan,[approaches with Kyle and Cartman] You guys aren't being very nice to my creature. ;;;
"2,18,Prehistoric Ice Man,14777,Stan,""Let him out, dude. He's scared. """;;;
"2,18,Prehistoric Ice Man,14784,Stan,""[gasps] Oh my God, they killed Kenny! [looks at Kyle] """;;;
"2,18,Prehistoric Ice Man,14787,Stan,""[a voice in the night] Gorak! [he rushes to the habitat, then heads to the access door] Gorak! Gorak! Are you there? """;;;
"2,18,Prehistoric Ice Man,14789,Stan,""I don't think it's fair for them to keep you captive like this, Gorak. I came to bust you out. """;;;
2,18,Prehistoric Ice Man,14792,Stan,What are you doing here? ;;;
2,18,Prehistoric Ice Man,14794,Stan,What?! You can't. I'm here to bust out Gorak. ;;;
2,18,Prehistoric Ice Man,14796,Stan,His name is Gorak! ;;;
2,18,Prehistoric Ice Man,14799,Stan,Gorak! ;;;
2,18,Prehistoric Ice Man,14801,Stan,What kind of stupid-ass name is Steve?! ;;;
"2,18,Prehistoric Ice Man,14803,Stan,""[looks up at Larry, who looks back] No he doesn't!! """;;;
"2,18,Prehistoric Ice Man,14806,Stan,""I found him, I'm rescuing him! """;;;
2,18,Prehistoric Ice Man,14809,Stan,You're a dick! ;;;
"2,18,Prehistoric Ice Man,14811,Stan,""You're a dick, and I've had it with your dicketry! I choose you! """;;;
"2,18,Prehistoric Ice Man,14813,Stan,""Tomorrow at the bus stop, 4 o'clock! """;;;
"2,18,Prehistoric Ice Man,14815,Stan,""[hushed] Dude, Terrance and Phillip is on at 3. """;;;
"2,18,Prehistoric Ice Man,14817,Stan,""I'll kick your ass so bad you'll wish you never had it- to begin with! Your ass, I mean. [turns his head aside] Wait. [walks off in the opposite direction] """;;;
"2,18,Prehistoric Ice Man,14865,Stan,""Damnit, Cartman, you're supposed to be helping me to get ready to fight Kyle, not playing Australian outback guy! """;;;
"2,18,Prehistoric Ice Man,14868,Stan,""You suck as a best friend, Cartman! """;;;
"2,18,Prehistoric Ice Man,14870,Stan,""[walks to Larry, bathing in a tub out in the open with the garden hose, and looks at him for a while] What are you doing, Gorak! """;;;
"2,18,Prehistoric Ice Man,14872,Stan,""Wow, that sucks, dude. """;;;
"2,18,Prehistoric Ice Man,14875,Stan,""What are you doing here, dick?! We're not supposed to fight until 4 o'clock! """;;;
"2,18,Prehistoric Ice Man,14877,Stan,""Gorak is busy freezing himself again, dick! """;;;
"2,18,Prehistoric Ice Man,14884,Stan,""Oh, no you don't, glory-monger! Gorak is my responsibility. I'll take him to Des Moines! """;;;
2,18,Prehistoric Ice Man,14888,Stan,Come on! [the three run away] ;;;
"2,18,Prehistoric Ice Man,14897,Stan,""We need a one-way ticket to Des Moines, please. """;;;
"2,18,Prehistoric Ice Man,14900,Stan,""My friend, Gorak! """;;;
"2,18,Prehistoric Ice Man,14902,Stan,""No, he's not gonna melt away! That's Frosty, you stupid butthole! """;;;
"2,18,Prehistoric Ice Man,14906,Stan,""Dude, look, it's 4 o'clock. """;;;
2,18,Prehistoric Ice Man,14911,Stan,'K. ;;;
2,18,Prehistoric Ice Man,14913,Stan,O-okay. ;;;
2,18,Prehistoric Ice Man,14915,Stan,'K [puts up his fists] ;;;
2,18,Prehistoric Ice Man,14931,Stan,[punched by Kyle] Ow! ;;;
"2,18,Prehistoric Ice Man,14933,Stan,""Watch my coat, dude. """;;;
2,18,Prehistoric Ice Man,14936,Stan,Huh? [both look at Larry] ;;;
"2,18,Prehistoric Ice Man,14947,Stan,""[panting] No problem, Gorak. """;;;
2,18,Prehistoric Ice Man,14950,Stan,Yup. ;;;
2,18,Prehistoric Ice Man,14953,Stan,[panting] Right on. ;;;
2,18,Prehistoric Ice Man,14959,Stan,His... name... is... Gorak! ;;;
2,18,Prehistoric Ice Man,14970,Stan,They're after you! ;;;
2,18,Prehistoric Ice Man,14998,Stan,[catching up] Where's Gorak?? ;;;
"2,18,Prehistoric Ice Man,15004,Stan,""[turns around] Wait, look! The helicopter! """;;;
2,18,Prehistoric Ice Man,15007,Stan,He's alive! ;;;
"2,18,Prehistoric Ice Man,15015,Stan,""Kyle, Steve was a... pretty good name for that guy. """;;;
2,18,Prehistoric Ice Man,15018,Stan,[walks off with Kyle] Could we be best friends again? [Cartman stops] I hate having Cartman as a best friend. ;;;
3,1,Rainforest Shmainforest,15042,Stan,Choirs suck. ;;;
3,1,Rainforest Shmainforest,15060,Stan,It's just some dumb activist kids' choir thing. ;;;
3,1,Rainforest Shmainforest,15064,Stan,What?! ;;;
3,1,Rainforest Shmainforest,15068,Stan,But we don't even care about the rainforest. ;;;
"3,1,Rainforest Shmainforest,15077,Stan,""[As Sharon drags him to the bus] Please don't make me go on a choir tour, Mom, please! """;;;
3,1,Rainforest Shmainforest,15079,Stan,Nooo-ho! [The door closes and the bus pulls away. Stan and Kyle look out the back window in dismay] ;;;
"3,1,Rainforest Shmainforest,15146,Stan,""No, dude! I think Cartman might actually be right. """;;;
3,1,Rainforest Shmainforest,15148,Stan,Dude! Maybe you really don't have any rhythm. [Camera closes in on a stunned Kyle] ;;;
3,1,Rainforest Shmainforest,15153,Stan,[sees a branch] Aaah! Snake! ;;;
3,1,Rainforest Shmainforest,15155,Stan,Oh. [sees it again] Aaah! Snake! ;;;
3,1,Rainforest Shmainforest,15157,Stan,Oh. ;;;
3,1,Rainforest Shmainforest,15175,Stan,AAAAAAA! [hides behind a girl] ;;;
3,1,Rainforest Shmainforest,15177,Stan,SNAAAKE! [all see and gasp] ;;;
3,1,Rainforest Shmainforest,15179,Stan,AAAAAAA! [runs farther back] ;;;
3,1,Rainforest Shmainforest,15182,Stan,[lifts some away] I'm just a-scared of snakes. ;;;
3,1,Rainforest Shmainforest,15187,Stan,Dude! ;;;
"3,1,Rainforest Shmainforest,15212,Stan,""Oh my God, dude!! I just saw Tony Danza!! """;;;
"3,1,Rainforest Shmainforest,15239,Stan,""I don't wanna burrito, I want a taco. Supreme. """;;;
3,1,Rainforest Shmainforest,15245,Stan,This doesn't look very safe. ;;;
3,1,Rainforest Shmainforest,15294,Stan,Hey. Maybe Cartman was right. ;;;
"3,1,Rainforest Shmainforest,15316,Stan,""Hey, look over there. Isn't that smoke? [a column of smoke is seen floating above the canopy] """;;;
3,1,Rainforest Shmainforest,15323,Stan,Holy crap! [all run] ;;;
3,1,Rainforest Shmainforest,15325,Stan,Jesus Christ! ;;;
3,1,Rainforest Shmainforest,15329,Stan,We're sinking. ;;;
"3,1,Rainforest Shmainforest,15332,Stan,""All we ever heard growing up was, """"Save the rainforest. The rainforest is fragile""""! """;;;
"3,1,Rainforest Shmainforest,15340,Stan,""Oh, now she figures it out. """;;;
3,1,Rainforest Shmainforest,15344,Stan,Wow! ;;;
3,1,Rainforest Shmainforest,15363,Stan,Oh my God! They killed Kenny! ;;;
3,1,Rainforest Shmainforest,15366,Stan,They did. ;;;
"3,1,Rainforest Shmainforest,15368,Stan,""[pause] You know, """"they."""" """;;;
3,1,Rainforest Shmainforest,15372,Stan,Help ...him? ;;;
"3,2,Spontaneous Combustion,15383,Stan,""[with an air pump] Is this what you're looking for, Kyle? """;;;
3,2,Spontaneous Combustion,15392,Stan,Why is that funny? ;;;
3,2,Spontaneous Combustion,15394,Stan,That's the fifth store we've been kicked out of. Why is it so hard to get a nurection? ;;;
"3,2,Spontaneous Combustion,15403,Stan,""Oh my God, they killed Kenny! """;;;
3,2,Spontaneous Combustion,15406,Stan,He just... ignited. ;;;
"3,2,Spontaneous Combustion,15431,Stan,""Dude, he looks so peaceful without his little orange coat on. """;;;
"3,2,Spontaneous Combustion,15443,Stan,""Wow, that was short. [Priest Maxi stops them as they leave the pew] """;;;
3,2,Spontaneous Combustion,15449,Stan,The what? ;;;
"3,2,Spontaneous Combustion,15456,Stan,""I don't know, dude. I'm gonna have to go look in the Bible. """;;;
"3,2,Spontaneous Combustion,15467,Stan,""Dad, where's our Bible? """;;;
3,2,Spontaneous Combustion,15469,Stan,Or else what? ;;;
3,2,Spontaneous Combustion,15471,Stan,...What? ;;;
3,2,Spontaneous Combustion,15473,Stan,[after a long pause] Where's our Bible? ;;;
"3,2,Spontaneous Combustion,15477,Stan,""Yeah, he started seeing this girl and he spent a lot of time taking the bus to go visit her. What does that have to do with his death? """;;;
"3,2,Spontaneous Combustion,15479,Stan,""...Well, we're gonna go work on getting Kyle's dad a nurection. [the boys go up the stairs and exit] """;;;
"3,2,Spontaneous Combustion,15482,Stan,""Let's see: Jesus got crucified, then he died, then three days later he had his urection. Let's see, there's fourteen Stations of the Cross. Now, it says we can makes costumes out of sheets. """;;;
"3,2,Spontaneous Combustion,15497,Stan,""Come on, Randy. You said we were gonna drink beer and watch the fight. """;;;
3,2,Spontaneous Combustion,15509,Stan,Station One: Jesus is condemned to death by Pilate. ;;;
3,2,Spontaneous Combustion,15514,Stan,Station Two: Jesus takes his cross. ;;;
"3,2,Spontaneous Combustion,15516,Stan,""And then Jesus' disciple, Peter, denies he knows him. [this is not part of the Stations] """;;;
3,2,Spontaneous Combustion,15534,Stan,Station Eleven: Jesus is nailed to the cross. [Kyle has tied Cartman to it] ;;;
"3,2,Spontaneous Combustion,15536,Stan,""[produces a crown of thorns] Then a crown of thorns was placed on Jesus's head, and Jesus was all like, """"Thanks."""" """;;;
"3,2,Spontaneous Combustion,15538,Stan,""And then Jesus was lead away [Kyle leads Cartman out] to Mount Sinai, where he dies, and has a resurrection three days later. """;;;
"3,2,Spontaneous Combustion,15547,Stan,""This spot looks good. [they drop the foot of the cross into the spot and lift the rest of the cross upright, then leave] """;;;
"3,2,Spontaneous Combustion,15549,Stan,""Okay, cool. See you, Cartman. """;;;
"3,2,Spontaneous Combustion,15551,Stan,""Huh I don't know. I'm going home, I guess. """;;;
"3,2,Spontaneous Combustion,15556,Stan,""Yeah, dummy, you have to get a nurection. """;;;
"3,2,Spontaneous Combustion,15569,Stan,""Whoa, dude, my dad's famous. """;;;
"3,2,Spontaneous Combustion,15572,Stan,""Wow, he died. """;;;
3,2,Spontaneous Combustion,15575,Stan,Cartman?? ;;;
"3,2,Spontaneous Combustion,15579,Stan,""Look, fatass: after you die and get resurrurected, you'll have all kinds of superpowers, just like Jesus. """;;;
"3,2,Spontaneous Combustion,15590,Stan,""Sick, dude! """;;;
"3,2,Spontaneous Combustion,15594,Stan,""Okay, okay, just go away! [Mr. Mackey leaves laughing, and the boys walk on] """;;;
3,2,Spontaneous Combustion,15597,Stan,Uh. We've been taking care of him. ;;;
3,2,Spontaneous Combustion,15600,Stan,Apples? ;;;
3,2,Spontaneous Combustion,15602,Stan,Dude! ;;;
3,2,Spontaneous Combustion,15605,Stan,I don't think I like this new law. ;;;
3,2,Spontaneous Combustion,15612,Stan,Yeah. ;;;
"3,2,Spontaneous Combustion,15627,Stan,""Wow, my dad's the best! All other dads suck compared to my dad! """;;;
"3,2,Spontaneous Combustion,15643,Stan,""Dude, he's still not dead. """;;;
3,2,Spontaneous Combustion,15647,Stan,That's not your mom calling! ;;;
3,2,Spontaneous Combustion,15651,Stan,He is right. It has been getting really hot lately. ;;;
"3,2,Spontaneous Combustion,15653,Stan,""Hey, yeah! [they turn and walk away] """;;;
"3,2,Spontaneous Combustion,15684,Stan,""Dad, where's the phone book? """;;;
"3,2,Spontaneous Combustion,15688,Stan,""Yeah, um, Jesus, after you got crucified, how long did it take you to die and resurrect? """;;;
3,2,Spontaneous Combustion,15691,Stan,Oh. ;;;
"3,2,Spontaneous Combustion,15693,Stan,""Uh, it... sucks ass. """;;;
"3,2,Spontaneous Combustion,15710,Stan,""Oh my God, what's going on? """;;;
"3,2,Spontaneous Combustion,15722,Stan,""Dude, that's my dad! """;;;
"3,2,Spontaneous Combustion,15730,Stan,""I know, huh? """;;;
3,2,Spontaneous Combustion,15732,Stan,He's hiding down in the basement. I I don't know what to do. ;;;
"3,2,Spontaneous Combustion,15745,Stan,""What are you doing, dad? """;;;
"3,2,Spontaneous Combustion,15747,Stan,""No, he's not. He can't even get an erection. """;;;
"3,2,Spontaneous Combustion,15749,Stan,""Dad, you've got to work! People are dying, dad. You've got to come up with a solution! """;;;
"3,2,Spontaneous Combustion,15751,Stan,""Well, that doesn't matter! I learned something from the Stations of the Cross. """;;;
"3,2,Spontaneous Combustion,15753,Stan,""See, at first, Jesus was all like, """"Why me?"""" And he was all pissed off and stuff. But then he saw that what mattered most was everybody else. So he stopped thinking about his own misery, and did what had to be done. Right as Jesus was dying, [performs a Vulcan greeting] he raised his hand and said, """"The needs of the many outweigh the needs of the few."""" """;;;
3,2,Spontaneous Combustion,15755,Stan,It ain't bad. You should try reading it sometime. [Randy returns to his work] ;;;
3,2,Spontaneous Combustion,15757,Stan,Huh? ;;;
"3,2,Spontaneous Combustion,15759,Stan,""Uh, well, Bible, Wrath of Khan, what's the difference? """;;;
3,2,Spontaneous Combustion,15762,Stan,Dad. Dad! [Randy slowly comes out of his daydream] ;;;
"3,2,Spontaneous Combustion,15764,Stan,""Dad, what are you doin?! You have to get started! """;;;
3,2,Spontaneous Combustion,15785,Stan,[to Kyle] See? My dad is the coolest after all. ;;;
3,2,Spontaneous Combustion,15787,Stan,Cartman! ;;;
"3,2,Spontaneous Combustion,15790,Stan,""He's been up there for like, three weeks. """;;;
3,2,Spontaneous Combustion,15792,Stan,That's amazing! ;;;
"3,2,Spontaneous Combustion,15796,Stan,""Dude, you survived all this time on the fat stored up in your body? """;;;
"3,3,The Succubus,15835,Stan,""Yeah. Usually when he ditches school, he still shows up for lunch. """;;;
"3,3,The Succubus,15839,Stan,"" [squints hard for a better look] Whoa, what happened to your eyes, Cartman? [Kyle blinks hard] """;;;
3,3,The Succubus,15843,Stan,Why do you have to see an eye doctor? ;;;
3,3,The Succubus,15852,Stan,Where's Chef? ;;;
3,3,The Succubus,15858,Stan,Why did Chef quit? ;;;
3,3,The Succubus,15860,Stan,[after a moment of silence] Could you just hand us some food please? ;;;
"3,3,The Succubus,15865,Stan,""Yeah, we gotta talk to Chef after school and get him to come back. """;;;
"3,3,The Succubus,15871,Stan,""Chef, what the hell are you doing? We almost starved to death at lunch today. """;;;
3,3,The Succubus,15875,Stan,But why? Why would you quit? ;;;
3,3,The Succubus,15877,Stan,So you made sweet love to her down by the fire. ;;;
3,3,The Succubus,15879,Stan,Talked?! ;;;
"3,3,The Succubus,15883,Stan,""[ignoring that statement] That's nice. Look Chef, Cartman's got this eye doctor, see, and he- Girlfriend?! """;;;
3,3,The Succubus,15889,Stan,What the hell is going on?! ;;;
3,3,The Succubus,15902,Stan,She's stealing Chef from us. ;;;
"3,3,The Succubus,15905,Stan,""Wait you guys. [pensive] Maybe, is it possible that we're just jealous because Chef is our friend, and now he's paying attention to somebody new? [the others think about it...] """;;;
"3,3,The Succubus,15907,Stan,""...Yeah, screw that bitch. """;;;
